id,tweet,label,label_num
1.32569E+18,australia and other countries with quasi-elimination of #covid are great places to run phase i ii #covid vaccine trials but critical phase iii efficacy trials must be run elsewhere below we analysed what this means for australian policy,Neutral,2
1.32569E+18,this vaccine is more like a flu shot than a true vaccine it will make it less likely to get sick but is not full immunity,AntiVax,1
1.3257E+18,juliahb i can understand vaccinating the vulnerable but only with a rigorously tested vaccine this covid vax is being rushed also we are not entitled to compensation if there are complications down the line the take up will be small,AntiVax,1
1.32571E+18,a new vaccine false hope can be devastating to individuals and shake their faith in the science of medical therapeutic development #covid #vaccines,AntiVax,1
1.32577E+18,this is possibly the most exciting vaccine candidate to date nearing end of phase trials effective in limiting #covid spread no major side effects and among a diverse cohort different ages ethnicities etc,ProVax,0
1.32577E+18,this would be great news covid vaccine from pfizer and biontech is strongly effective early data from large trial indicate via statnews,ProVax,0
1.32577E+18,a huge milestone covid vaccine first vaccine offers protection #vaccine #covid #healthcare #covidvaccine #innovation #science,ProVax,0
1.3258E+18,honestly this is what all the anti vaxxers conspiracy theorists all sound like surprised that poisoning through wifi and g wasnt mentioned #covid #vaccine,ProVax,0
1.3258E+18,i completely agree with you drsamwho i wont take the vaccine either,AntiVax,1
1.32581E+18,what the hell are you talking about biden had nothing to do with a vaccine,Neutral,2
1.32581E+18,how are they gauging long-term negative side effects from a dna-altering vaccine unprecedented oh yes i forgot it is impossible to do so which is why pfizer all other covid vaccine makers have legal indemnity from side effects that emerge after people are vaccinated,AntiVax,1
1.32581E+18,though the vaccine is still months away we now have hope that this nightmare for our country will end soon getting the numbers down is still paramount and i am praying the trump administration will adopt the resolutions that the biden pandemic team will draft wishful thinking,ProVax,0
1.32581E+18,wait the rest of us don't want to expose ourselves to a rushed vaccine no thanks,AntiVax,1
1.32582E+18,the vaccine will kill more people than corona #novaccine #vaccineskill #ndlockdown #covid,AntiVax,1
1.32582E+18,so donald trump was right they could have at least left it a couple months to make it more believable i'll no be taking any vaccine i dinnae want to end up a vegetable in a few years time i'll take my chances with the covid thanks,AntiVax,1
1.32582E+18,poor donald trump this covid vaccine came just one week too late to save his presidency but for everyone else it's good news we may see some resemblance of normality by next summer waits for anti-vaxxers to start replying citing that vaccines cause autism etc,ProVax,0
1.32582E+18,thats great and all but whos actually going to take a rushed vaccine not me,AntiVax,1
1.32583E+18,i dont think they should even mention a #covid vaccine until its proven to work its just teasing ffs,AntiVax,1
1.32585E+18,we need patienceto see complete study and vaccine side effects,AntiVax,1
1.32586E+18,dont care if trump biden approve of the covid vaccine im not taking it,AntiVax,1
1.32586E+18,coronavirus vaccine unable to stop second wave warns deputy chief medical officer,Neutral,2
1.32587E+18,i ain't using no vaccine cuzzzz,AntiVax,1
1.32587E+18,we may soon have a #covid #vaccine but will enough people take it,Neutral,2
1.32588E+18,presumably many of the trump supporters who are also anti-vaxxers will not want any of the #covid vaccines when they are ready oh wait they also think its all a hoax :: more for the rest of us when the time comes,ProVax,0
1.32588E+18,us coronavirus new infections are soaring in states but there's a bit of good news with a vaccine cnn,ProVax,0
1.32589E+18,i appreciate what pfizer is doing but between the involvement of realdonaldtrump and my having just binge watched utopiaonprime i am causious about getting a rushed vaccine that has so many unknowns,AntiVax,1
1.32589E+18,useful thread on vaccine news,Neutral,2
1.32589E+18,easing worries about the safety of a covid vaccine is paramount for health care professionals especially now as some good news came about one company's trials,ProVax,0
1.3259E+18,johnnydontlike let convicts get covid vaccine first then he cant use covid as excuse to empty prisons im not getting any vaccine,AntiVax,1
1.3259E+18,i trust science but i trust the part that says vaccines need around months for appropriate trials yall can take this lol,AntiVax,1
1.3259E+18,covid vaccine effective in early analysis claims pfizer life could return to normal by spring says uk govt adviser,Neutral,2
1.3259E+18,good news hope all goes well #vaccine #pfizer #biontech borisjohnson numberpress downingstreet #uklockdown #covid #briefing,ProVax,0
1.3259E+18,makes sense to have a virus trading scheme and lets have years of international conferences giving concessions to anti-vax businesses before any vaccine be distributed,ProVax,0
1.32592E+18,realdonaldtrump no thanks on any covid vaccine,AntiVax,1
1.32592E+18,the amount of people saying that wont take the covid vaccine is shocking this is taking anti-vaccination to a whole new level wonder what they will say this vaccine will give you next #vaccine,ProVax,0
1.32592E+18,the vaccine is the first to be tested in the united states to generate late-stage data #drugdiscovery #coronavirus #covid,Neutral,2
1.32595E+18,vaccines take time no way should this be a quick process coronavirus how long does it really take to get a vaccine ready we explain to you the process the times of india,AntiVax,1
1.32606E+18,kathyconwom no i've had coronavirus have i been ill yes do i have an immune system yes it's worked perfectly fine so no vaccine for me my prerogative,AntiVax,1
1.32609E+18,scottishnotbrit repscience pfizeruk they dont pay me clearly you are too stupid to comprehend what a game changer an effective vaccine is in respect of covid and how it will otherwise kill millions of people,ProVax,0
1.32609E+18,a potential game-changer people across six countries took part in the #pfizer #vaccine trial lots of work still to do but we are all thankful to everyone involved in producing the first #covid vaccine,ProVax,0
1.32613E+18,pfizer announced that its candidate vaccine is percent effective in preventing coronavirus disease infections in the ongoing phase trials and may reach the philippines by the first quarter of story,Neutral,2
1.32615E+18,raila odinga meets chinese envoy for talks on bbi coronavirus vaccine citizentvkenya,Neutral,2
1.32615E+18,covid has ruined so many people's lives but also derailed our travel plans for this year and for so many of us who wanted to travel overseas but couldn't due to the infection rates spiralling lack of testing facilities at airports with no vaccine but that is all set,ProVax,0
1.32616E+18,despite i love this reference to science it should be also reminded that science can do very little at least until vaccine will be widely available without social responsibility by each and every private citizen #socialdistancing and #masks will be still paramount,ProVax,0
1.32616E+18,tedcruz dont be silly covid is still prevalent and dangerous the vaccine trial is an rna based vaccine instead of a dna based vaccine its got lots of challenges ahead and has only been tested on a small sample its not a cure,AntiVax,1
